timestamp,lat,lon,speed
1771139745.2772849,21.844368,75.195878,0.0
1771139777.59346,21.844278,75.195888,0.0
1771139777.6249979,21.844278,75.195888,0.0
1771139805.5458276,21.84431,75.195843,0.0
1771139805.546389,21.84431,75.195843,0.0
1771139926.008718,21.844432,75.195937,0.0
1771139926.0134468,21.844432,75.195937,0.0
1771139954.1765249,21.84434,75.195837,0.0
1771139954.1771493,21.84434,75.195837,0.0
1771139986.4458826,21.844415,75.195802,0.0
1771139986.447781,21.844415,75.195802,0.0
1771140014.355239,21.844325,75.195843,0.0
1771140014.3591464,21.844325,75.195843,0.0
1771140046.7907064,21.844217,75.196063,0.0
1771140046.795126,21.844217,75.196063,0.0
1771140079.188108,21.850252,75.201175,79.0
1771140079.2027183,21.850252,75.201175,79.0
1771140105.6818764,21.861407,75.203208,60.0
1771140105.6840181,21.861407,75.203208,60.0
1771140139.186933,21.866212,75.203042,68.0
1771140139.1989884,21.866212,75.203042,68.0
1771140165.4410295,21.869372,75.208105,87.0
1771140165.4478202,21.869372,75.208105,87.0
1771140199.7805731,21.871015,75.214347,74.0
1771140199.8621285,21.871015,75.214347,74.0
1771140226.9290686,21.874025,75.218603,82.0
1771140226.9529364,21.874025,75.218603,82.0
1771140253.8416283,21.876113,75.220912,70.0
1771140253.8678226,21.876113,75.220912,70.0
1771140345.1874287,21.887177,75.232045,83.0
1771140345.1893723,21.887177,75.232045,83.0
1771140376.4498684,21.897697,75.237822,70.0
1771140376.465127,21.897697,75.237822,70.0
1771140406.5430899,21.902927,75.241028,85.0
1771140435.5976324,21.907792,75.244863,84.0
1771140435.5993402,21.907792,75.244863,84.0
1771140467.1680822,21.915883,75.250323,84.0
1771140467.184291,21.915883,75.250323,84.0
1771140496.2826478,21.9206,75.254845,84.0
1771140496.2931263,21.9206,75.254845,84.0
1771140525.8843553,21.925713,75.258923,84.0
1771140525.8880765,21.925713,75.258923,84.0
1771140558.6557865,21.930228,75.2627,47.0
1771140558.8060348,21.930228,75.2627,47.0
1771140584.3792949,21.932722,75.26551,53.0
1771140584.392464,21.932722,75.26551,53.0
1771140616.1868618,21.935348,75.26727,0.0
1771140616.1934128,21.935348,75.26727,0.0
1771140643.9714508,21.935337,75.267273,0.0
1771140643.974467,21.935337,75.267273,0.0
1771140679.567139,21.935727,75.267657,27.0
1771140679.704739,21.935727,75.267657,27.0
1771140706.9771533,21.939045,75.270687,70.0
1771140706.9843564,21.939045,75.270687,70.0
1771140734.2649646,21.94303,75.273392,73.0
1771140734.2854576,21.94303,75.273392,73.0
1771140765.9801848,21.94833,75.276282,84.0
1771140765.9879804,21.94833,75.276282,84.0
1771140795.6042626,21.953383,75.279798,62.0
1771140795.610274,21.953383,75.279798,62.0
1771140829.9169345,21.956693,75.282135,48.0
1771140829.9170914,21.956693,75.282135,48.0
1771140857.1145782,21.958107,75.283157,47.0
1771140857.1212838,21.958107,75.283157,47.0
1771140950.029592,21.96434,75.290915,33.0
1771140950.0403836,21.96434,75.290915,33.0
1771140977.196694,21.967462,75.294138,54.0
1771140977.2099845,21.967462,75.294138,54.0
1771141004.2287302,21.971998,75.295957,74.0
1771141004.2340147,21.971998,75.295957,74.0
1771141037.9419465,21.977573,75.297718,83.0
1771141037.9491775,21.977573,75.297718,83.0
1771141064.7816446,21.982482,75.299655,63.0
1771141064.7887468,21.982482,75.299655,63.0
1771141098.6013768,21.984953,75.302108,33.0
1771141098.6131673,21.984953,75.302108,33.0
1771141125.6376429,21.986742,75.305107,51.0
1771141125.6552062,21.986742,75.305107,51.0
1771141395.560749,21.992745,75.322767,79.0
1771141395.561618,21.992745,75.322767,79.0
1771141426.3488874,22.01037,75.33629,83.0
1771141458.276521,22.029975,75.351872,83.0
1771141458.8496463,22.029975,75.351872,83.0
1771141486.324686,22.034398,75.356592,86.0
1771141486.5958662,22.034398,75.356592,86.0
1771141518.7043345,22.037787,75.365283,84.0
1771141519.024259,22.037787,75.365283,84.0
1771141573.905714,22.04047,75.377015,49.0
1771141574.1029737,22.04047,75.377015,49.0
1771141607.1208763,22.045182,75.378288,84.0
1771141607.1430006,22.045182,75.378288,84.0
1771141634.2483041,22.048347,75.377787,84.0
1771141634.2554386,22.048347,75.377787,84.0
1771141667.9055238,22.056093,75.381448,82.0
1771141667.9160268,22.056093,75.381448,82.0
1771141694.646234,22.059563,75.387173,83.0
1771141694.705596,22.059563,75.387173,83.0
1771141728.3618007,22.062555,75.39006,23.0
1771141755.312461,22.065835,75.390848,60.0
1771141755.3325038,22.065835,75.390848,60.0
1771141788.9938705,22.070813,75.391825,73.0
1771141789.0068812,22.070813,75.391825,73.0
1771141815.5065427,22.073687,75.396477,63.0
1771141815.51928,22.073687,75.396477,63.0
1771141848.3983085,22.075975,75.40157,77.0
1771141848.4306662,22.075975,75.40157,77.0
1771141875.2514186,22.07837,75.406955,75.0
1771141875.2561066,22.07837,75.406955,75.0
1771141909.1211293,22.079312,75.408597,0.0
1771141909.122368,22.079312,75.408597,0.0
1771141936.0845423,22.0793,75.408585,0.0
1771141936.0998173,22.0793,75.408585,0.0
1771141969.9125073,22.079487,75.408922,23.0
1771141969.9147606,22.079487,75.408922,23.0
1771141996.9568722,22.082995,75.413115,67.0
1771141996.9632754,22.082995,75.413115,67.0
1771142057.7443824,22.085418,75.41582,77.0
1771142057.7463145,22.085418,75.41582,77.0
1771142084.6974418,22.09058,75.421385,49.0
1771142084.6993241,22.09058,75.421385,49.0
1771142118.5960412,22.093963,75.425265,62.0
1771142118.5962088,22.093963,75.425265,62.0
1771142145.6956632,22.095815,75.426965,51.0
1771142145.7398736,22.095815,75.426965,51.0
1771142180.1823914,22.099783,75.430627,80.0
1771142180.1847358,22.099783,75.430627,80.0
1771142207.289521,22.104553,75.435015,84.0
1771142207.291446,22.104553,75.435015,84.0
1771142234.3011818,22.106902,75.437342,85.0
1771142234.3117044,22.106902,75.437342,85.0
1771142266.6752741,22.114537,75.44291,81.0
1771142266.684593,22.114537,75.44291,81.0
1771142294.1831644,22.116837,75.445127,70.0
1771142294.2050366,22.116837,75.445127,70.0
1771142327.5112414,22.120703,75.447303,61.0
1771142327.511598,22.120703,75.447303,61.0
1771142359.7078726,22.125015,75.448425,35.0
1771142359.7265258,22.125015,75.448425,35.0
1771142388.384941,22.128278,75.448837,34.0
1771142388.6398473,22.128278,75.448837,34.0
1771142414.7590318,22.129915,75.448707,58.0
1771142415.0255127,22.129915,75.448707,58.0
1771142450.6129434,22.13648,75.447973,29.0
1771142478.5545943,22.138365,75.447733,48.0
1771142478.6175869,22.138365,75.447733,48.0
1771142505.6077387,22.142172,75.446572,41.0
1771142534.32122,22.144087,75.445975,53.0
