timestamp,lat,lon,speed
1771135747.5105236,22.612445,75.7759916666667,0.0
1771135747.55218,22.612445,75.7759916666667,0.0
1771136028.4991086,22.62994,75.8072583333333,0.0
1771136028.4996707,22.62994,75.8072583333333,0.0
1771136626.2082644,22.6653066666667,75.8266766666667,35.0
1771136626.330175,22.6653066666667,75.8266766666667,35.0
1771137235.198761,22.6846983333333,75.8552666666667,14.0
1771137238.3017044,22.6846983333333,75.8552666666667,14.0
1771137824.030927,22.6849916666667,75.8553533333333,0.0
1771137824.0581808,22.6849916666667,75.8553533333333,0.0
1771138425.5415955,22.6847266666667,75.85539,0.0
1771138425.5953817,22.6847266666667,75.85539,0.0
1771139055.772924,22.6847233333333,75.8553833333333,0.0
1771139055.7975507,22.6847233333333,75.8553833333333,0.0
1771139626.042851,22.6847266666667,75.8554,0.0
1771139626.5578191,22.6847266666667,75.8554,0.0
1771140255.7287424,22.68473,75.8554166666667,0.0
1771140255.7313552,22.68473,75.8554166666667,0.0
1771140860.2890537,22.6847533333333,75.8555583333333,0.0
1771140860.2918231,22.6847533333333,75.8555583333333,0.0
1771141398.713823,22.684795,75.855425,0.0
1771141398.7163997,22.684795,75.855425,0.0
1771142087.8920977,22.684515,75.8555233333333,0.0
1771142087.8958108,22.684515,75.8555233333333,0.0
1771142626.839536,22.6846166666667,75.855445,0.0
1771142626.8423505,22.6846166666667,75.855445,0.0
1771143286.0491385,22.6846016666667,75.8554416666667,0.0
1771143286.8249915,22.6846016666667,75.8554416666667,0.0
